Channel 1,Channel 2,Channel 3,Channel 4
1.000,24.990,1002.410,42.970
0.000,23.580,1002.450,48.350
1.000,24.990,1002.410,42.970
0.000,23.580,1002.460,48.390
1.000,24.990,1002.420,42.990
0.000,23.580,1002.470,48.820
1.000,24.990,1002.430,42.960
0.000,23.580,1002.450,48.880
1.000,24.990,1002.430,42.890
0.000,23.580,1002.470,48.520
1.000,24.990,1002.450,42.960
0.000,23.580,1002.430,48.320
1.000,24.990,1002.400,42.940
0.000,23.580,1002.450,48.320
1.000,24.990,1002.390,42.930
0.000,23.580,1002.420,48.460
1.000,24.990,1002.400,42.930
0.000,23.580,1002.420,48.760
1.000,24.990,1002.420,42.930
0.000,23.590,1002.460,49.060
1.000,24.990,1002.430,42.930
0.000,23.580,1002.450,49.040
1.000,24.990,1002.430,42.940
0.000,23.590,1002.430,48.820
1.000,25.000,1002.420,42.940
0.000,23.590,1002.440,48.580
1.000,25.000,1002.410,42.930
0.000,23.580,1002.430,48.540
1.000,25.000,1002.410,42.930
0.000,23.590,1002.420,48.630
1.000,25.000,1002.420,42.930
0.000,23.590,1002.450,48.630
1.000,25.010,1002.430,42.920
0.000,23.590,1002.450,48.630
1.000,25.010,1002.440,42.930
0.000,23.590,1002.440,48.690
1.000,25.000,1002.410,42.920
0.000,23.590,1002.450,48.870
1.000,25.010,1002.440,43.010
0.000,23.590,1002.430,48.670
1.000,25.010,1002.440,43.020
0.000,23.590,1002.440,48.380
1.000,25.010,1002.440,43.010
0.000,23.590,1002.450,48.230
1.000,25.010,1002.460,42.940
0.000,23.590,1002.430,48.150
1.000,25.010,1002.450,42.960
0.000,23.590,1002.440,48.160
1.000,25.010,1002.470,42.940
0.000,23.600,1002.470,48.550
1.000,25.010,1002.450,42.930
0.000,23.590,1002.470,48.390
1.000,25.010,1002.420,42.930
0.000,23.600,1002.420,48.650
1.000,25.000,1002.430,42.930
0.000,23.600,1002.430,49.360
1.000,25.010,1002.420,42.930
0.000,23.590,1002.430,48.980
1.000,25.010,1002.430,42.930
0.000,23.590,1002.430,48.560
1.000,25.010,1002.430,42.930
0.000,23.590,1002.450,48.470
1.000,25.010,1002.440,42.930
0.000,23.590,1002.400,48.260
1.000,25.010,1002.440,42.930
0.000,23.590,1002.400,48.260
1.000,25.010,1002.410,42.930
0.000,23.590,1002.440,48.220
1.000,25.000,1002.430,42.930
0.000,23.590,1002.420,48.150
1.000,25.000,1002.410,42.920
0.000,23.590,1002.430,48.110
1.000,25.000,1002.460,42.920
0.000,23.590,1002.440,48.340
1.000,25.000,1002.430,42.920
0.000,23.590,1002.440,48.340
1.000,25.000,1002.470,42.890
0.000,23.580,1002.450,48.250
1.000,24.990,1002.420,42.920
0.000,23.590,1002.450,48.600
1.000,25.000,1002.430,42.930
0.000,23.590,1002.410,49.020
1.000,24.990,1002.440,42.930
0.000,23.590,1002.410,49.100
1.000,25.000,1002.430,42.940
0.000,23.580,1002.430,49.230
1.000,25.000,1002.430,42.950
0.000,23.590,1002.440,49.310
1.000,24.990,1002.440,42.960
0.000,23.590,1002.410,49.120
1.000,24.990,1002.430,43.020
0.000,23.590,1002.420,48.770
1.000,24.990,1002.430,43.020
0.000,23.590,1002.410,48.540
1.000,25.000,1002.420,43.130
0.000,23.590,1002.420,48.900
1.000,25.010,1002.440,43.200
0.000,23.590,1002.430,49.030
1.000,25.000,1002.420,43.150
0.000,23.590,1002.420,49.180
1.000,25.010,1002.420,43.150
0.000,23.590,1002.420,49.180
1.000,25.010,1002.450,43.110
0.000,23.590,1002.430,48.950
1.000,25.010,1002.430,43.120
0.000,23.590,1002.430,48.580
1.000,25.010,1002.440,43.170
0.000,23.590,1002.420,48.330
1.000,25.010,1002.440,43.200
0.000,23.580,1002.450,48.230
1.000,25.020,1002.440,43.240
0.000,23.590,1002.450,48.620
1.000,25.020,1002.450,43.240
0.000,23.590,1002.450,49.050
1.000,25.020,1002.450,43.240
0.000,23.590,1002.450,48.970
1.000,25.030,1002.440,43.240
0.000,23.590,1002.420,48.750
1.000,25.030,1002.450,43.240
0.000,23.590,1002.440,48.420
1.000,25.040,1002.450,43.240
0.000,23.590,1002.440,48.260
1.000,25.040,1002.460,43.230
0.000,23.590,1002.450,48.170
1.000,25.040,1002.460,43.230
0.000,23.580,1002.430,48.230
1.000,25.040,1002.450,43.230
0.000,23.590,1002.450,48.540
1.000,25.050,1002.430,43.210
0.000,23.590,1002.450,48.480
1.000,25.050,1002.490,43.190
0.000,23.590,1002.460,48.470
1.000,25.050,1002.470,43.190
0.000,23.590,1002.490,48.240
1.000,25.060,1002.470,43.210
0.000,23.590,1002.490,48.240
1.000,25.060,1002.470,43.150
0.000,23.590,1002.500,48.250
1.000,25.070,1002.450,43.180
0.000,23.590,1002.480,48.200
1.000,25.070,1002.480,43.280
0.000,23.590,1002.470,48.310
1.000,25.080,1002.470,43.270
0.000,23.590,1002.480,48.800
1.000,25.090,1002.480,43.240
0.000,23.600,1002.490,48.750
1.000,25.090,1002.470,43.240
0.000,23.590,1002.500,48.410
1.000,25.110,1002.500,43.230
0.000,23.590,1002.480,48.240
1.000,25.130,1002.480,43.200
0.000,23.590,1002.480,48.410
1.000,25.130,1002.490,43.160
0.000,23.580,1002.490,48.410
1.000,25.130,1002.480,43.140
0.000,23.580,1002.480,48.190
1.000,25.140,1002.490,43.120
0.000,23.580,1002.480,48.080
1.000,25.140,1002.480,43.110
0.000,23.580,1002.480,48.100
1.000,25.140,1002.480,43.110
0.000,23.590,1002.490,48.090
1.000,25.140,1002.500,43.090
0.000,23.590,1002.460,48.180
1.000,25.140,1002.480,43.110
0.000,23.580,1002.480,48.100
1.000,25.140,1002.510,43.140
0.000,23.590,1002.490,48.010
1.000,25.140,1002.490,43.170
0.000,23.590,1002.490,48.010
1.000,25.150,1002.480,43.140
0.000,23.580,1002.450,48.000
1.000,25.140,1002.480,43.110
0.000,23.580,1002.460,47.960
1.000,25.140,1002.480,43.110
0.000,23.580,1002.470,48.540
1.000,25.140,1002.460,43.100
0.000,23.580,1002.480,49.050
1.000,25.140,1002.480,43.080
0.000,23.590,1002.470,48.920
1.000,25.140,1002.450,43.070
0.000,23.590,1002.450,48.880
1.000,25.150,1002.480,43.070
0.000,23.590,1002.460,48.810
1.000,25.150,1002.470,43.050
0.000,23.590,1002.480,48.690
1.000,25.150,1002.480,43.050
0.000,23.590,1002.480,48.940
1.000,25.140,1002.460,43.050
0.000,23.590,1002.470,49.290
1.000,25.140,1002.460,43.050
0.000,23.590,1002.450,49.560
1.000,25.150,1002.450,43.060
0.000,23.590,1002.460,49.380
1.000,25.150,1002.490,43.080
0.000,23.590,1002.450,48.900
1.000,25.150,1002.470,43.100
0.000,23.590,1002.440,48.590
1.000,25.140,1002.440,43.100
0.000,23.590,1002.470,48.530
1.000,25.150,1002.470,43.080
0.000,23.600,1002.450,49.090
1.000,25.150,1002.440,43.080
0.000,23.600,1002.450,49.090
1.000,25.150,1002.460,43.080
0.000,23.600,1002.460,49.490
1.000,25.150,1002.450,43.070
0.000,23.600,1002.430,49.330
1.000,25.150,1002.430,43.060
0.000,23.600,1002.420,49.110
1.000,25.150,1002.420,43.050
0.000,23.600,1002.450,48.900
1.000,25.140,1002.430,43.050
0.000,23.600,1002.430,48.620
1.000,25.140,1002.450,43.030
0.000,23.590,1002.430,48.380
1.000,25.150,1002.420,43.000
0.000,23.600,1002.440,48.460
1.000,25.140,1002.440,42.980
0.000,23.600,1002.430,48.450
1.000,25.140,1002.420,42.970
0.000,23.600,1002.450,48.430
1.000,25.140,1002.420,42.970
0.000,23.600,1002.430,48.270
1.000,25.140,1002.430,42.980
0.000,23.600,1002.400,48.220
1.000,25.140,1002.420,42.970
0.000,23.600,1002.430,48.240
1.000,25.140,1002.410,42.950
0.000,23.600,1002.420,48.350
1.000,25.140,1002.420,42.950
0.000,23.600,1002.430,48.460
1.000,25.140,1002.430,42.950
0.000,23.600,1002.400,48.400
1.000,25.140,1002.440,42.920
0.000,23.600,1002.430,48.240
1.000,25.140,1002.440,42.910
0.000,23.600,1002.430,48.240
1.000,25.140,1002.410,42.920
0.000,23.610,1002.460,48.150
1.000,25.140,1002.430,42.880
0.000,23.610,1002.450,48.070
1.000,25.140,1002.390,42.850
0.000,23.600,1002.400,48.320
1.000,25.140,1002.400,42.820
0.000,23.610,1002.440,48.230
1.000,25.140,1002.410,42.800
0.000,23.610,1002.440,48.250
1.000,25.130,1002.420,42.790
0.000,23.610,1002.450,48.890
1.000,25.140,1002.390,42.780
0.000,23.610,1002.420,49.220
1.000,25.140,1002.420,42.780
0.000,23.610,1002.470,48.940
1.000,25.140,1002.420,42.780
0.000,23.610,1002.430,48.590
1.000,25.140,1002.400,42.770
0.000,23.610,1002.420,48.530
1.000,25.140,1002.420,42.750
0.000,23.610,1002.420,49.180
1.000,25.130,1002.420,42.750
0.000,23.610,1002.440,49.080
1.000,25.130,1002.420,42.740
0.000,23.600,1002.440,48.800
1.000,25.130,1002.420,42.710
0.000,23.600,1002.430,48.430
1.000,25.130,1002.440,42.690
0.000,23.600,1002.470,48.220
1.000,25.120,1002.430,42.720
0.000,23.600,1002.470,48.220
1.000,25.130,1002.420,42.660
0.000,23.600,1002.460,48.140
1.000,25.120,1002.450,42.680
0.000,23.610,1002.450,48.060
1.000,25.120,1002.440,42.650
0.000,23.610,1002.450,48.090
1.000,25.120,1002.440,42.660
0.000,23.610,1002.470,48.140
1.000,25.120,1002.430,42.650
0.000,23.610,1002.430,48.580
1.000,25.120,1002.440,42.660
0.000,23.610,1002.450,49.130
1.000,25.120,1002.420,42.690
0.000,23.610,1002.440,49.090
1.000,25.120,1002.410,42.710
0.000,23.620,1002.440,49.070
1.000,25.120,1002.410,42.710
0.000,23.610,1002.430,49.140
1.000,25.120,1002.420,42.740
0.000,23.610,1002.430,48.940
1.000,25.120,1002.440,42.780
0.000,23.600,1002.440,48.510
1.000,25.120,1002.440,42.780
0.000,23.610,1002.450,48.540
1.000,25.120,1002.450,42.730
0.000,23.610,1002.450,48.830
1.000,25.110,1002.420,42.670
0.000,23.610,1002.440,48.530
1.000,25.110,1002.450,42.630
0.000,23.610,1002.420,48.330
1.000,25.110,1002.440,42.610
0.000,23.610,1002.470,48.350
1.000,25.100,1002.440,42.630
0.000,23.610,1002.450,48.400
1.000,25.100,1002.440,42.630
0.000,23.610,1002.460,48.210
1.000,25.110,1002.470,42.700
0.000,23.610,1002.460,48.210
1.000,25.110,1002.410,42.810
0.000,23.610,1002.440,48.090
1.000,25.130,1002.420,42.880
0.000,23.610,1002.440,48.020
1.000,25.120,1002.440,42.940
0.000,23.610,1002.430,47.970
1.000,25.120,1002.420,43.000
0.000,23.610,1002.450,48.040
1.000,25.130,1002.440,43.020
0.000,23.610,1002.430,48.170
1.000,25.130,1002.430,43.020
0.000,23.610,1002.450,48.040
1.000,25.150,1002.420,43.000
0.000,23.610,1002.460,47.960
1.000,25.150,1002.420,43.000
0.000,23.610,1002.440,48.000
1.000,25.170,1002.430,42.990
0.000,23.610,1002.450,48.530
1.000,25.170,1002.430,42.970
0.000,23.610,1002.460,48.540
1.000,25.190,1002.410,42.980
0.000,23.610,1002.440,48.530
1.000,25.180,1002.430,42.930
0.000,23.610,1002.430,48.260
1.000,25.190,1002.420,42.900
0.000,23.610,1002.440,48.140
1.000,25.210,1002.440,42.890
0.000,23.610,1002.440,48.060
1.000,25.210,1002.440,42.880
0.000,23.610,1002.460,48.030
1.000,25.220,1002.410,42.880
0.000,23.610,1002.460,48.030
1.000,25.210,1002.450,42.880
0.000,23.610,1002.450,48.010
1.000,25.200,1002.420,42.880
0.000,23.610,1002.450,48.010
1.000,25.200,1002.440,42.870
0.000,23.610,1002.460,47.950
1.000,25.210,1002.420,42.860
0.000,23.600,1002.440,47.890
1.000,25.210,1002.440,42.840
0.000,23.600,1002.460,47.950
1.000,25.200,1002.440,42.850
0.000,23.600,1002.440,47.950
1.000,25.200,1002.400,42.850
0.000,23.610,1002.450,47.900
1.000,25.200,1002.440,42.850
0.000,23.610,1002.440,47.890
1.000,25.200,1002.440,42.850
0.000,23.600,1002.450,48.140
1.000,25.200,1002.420,42.850
0.000,23.600,1002.460,48.490
1.000,25.200,1002.420,42.870
0.000,23.600,1002.460,48.260
1.000,25.200,1002.430,42.850
0.000,23.600,1002.450,48.220
1.000,25.200,1002.420,42.850
0.000,23.600,1002.460,48.280
1.000,25.200,1002.410,42.850
0.000,23.600,1002.420,48.280
1.000,25.190,1002.410,42.840
0.000,23.610,1002.430,48.630
1.000,25.190,1002.400,42.840
0.000,23.610,1002.420,48.810
1.000,25.190,1002.430,42.840
0.000,23.610,1002.410,49.000
1.000,25.190,1002.430,42.830
0.000,23.610,1002.410,49.000
1.000,25.180,1002.440,42.840
0.000,23.610,1002.450,49.360
1.000,25.180,1002.420,42.830
0.000,23.610,1002.450,49.570
1.000,25.180,1002.400,42.830
0.000,23.610,1002.450,49.520
1.000,25.180,1002.420,42.830
0.000,23.620,1002.450,49.560
1.000,25.180,1002.430,42.820
0.000,23.620,1002.440,49.160
1.000,25.180,1002.430,42.820
0.000,23.610,1002.430,48.830
1.000,25.180,1002.440,42.840
0.000,23.610,1002.410,48.670
1.000,25.180,1002.420,42.800
0.000,23.620,1002.440,48.540
1.000,25.180,1002.400,42.840
0.000,23.620,1002.390,48.570
1.000,25.180,1002.410,42.800
0.000,23.620,1002.400,48.740
1.000,25.180,1002.410,42.790
0.000,23.620,1002.420,49.100
1.000,25.180,1002.430,42.780
0.000,23.620,1002.420,49.200
1.000,25.180,1002.410,42.780
0.000,23.620,1002.410,49.150
1.000,25.180,1002.400,42.780
0.000,23.620,1002.430,49.010
1.000,25.180,1002.430,42.770
0.000,23.620,1002.430,48.910
1.000,25.170,1002.420,42.770
0.000,23.630,1002.430,48.850
1.000,25.180,1002.410,42.760
0.000,23.630,1002.430,48.850
1.000,25.180,1002.430,42.760
0.000,23.630,1002.440,48.660
1.000,25.180,1002.430,42.750
0.000,23.630,1002.440,48.890
1.000,25.170,1002.420,42.720
0.000,23.630,1002.440,48.790
1.000,25.170,1002.430,42.720
0.000,23.620,1002.460,48.520
1.000,25.170,1002.430,42.720
0.000,23.620,1002.420,48.510
1.000,25.170,1002.410,42.710
0.000,23.620,1002.420,48.620
1.000,25.170,1002.420,42.710
0.000,23.620,1002.440,48.450
1.000,25.170,1002.400,42.640
0.000,23.620,1002.420,48.370
1.000,25.170,1002.400,42.720
0.000,23.620,1002.430,48.580
1.000,25.160,1002.390,42.730
0.000,23.630,1002.430,48.560
1.000,25.160,1002.430,42.710
0.000,23.630,1002.410,48.450
1.000,25.160,1002.400,42.650
0.000,23.630,1002.410,48.730
1.000,25.160,1002.400,42.610
0.000,23.630,1002.430,48.930
1.000,25.150,1002.430,42.600
0.000,23.630,1002.450,48.870
1.000,25.150,1002.420,42.590
0.000,23.630,1002.430,48.650
1.000,25.150,1002.440,42.600
0.000,23.630,1002.430,48.650
1.000,25.150,1002.430,42.600
0.000,23.630,1002.440,48.420
1.000,25.150,1002.420,42.610
0.000,23.620,1002.440,48.260
1.000,25.150,1002.410,42.640
0.000,23.620,1002.420,48.240
1.000,25.140,1002.440,42.650
0.000,23.630,1002.440,48.170
1.000,25.140,1002.440,42.650
0.000,23.620,1002.430,48.620
1.000,25.140,1002.420,42.650
0.000,23.630,1002.410,48.940
1.000,25.140,1002.420,42.620
0.000,23.620,1002.430,48.780
1.000,25.140,1002.430,42.590
0.000,23.620,1002.460,48.370
1.000,25.140,1002.450,42.590
0.000,23.620,1002.410,48.200
1.000,25.140,1002.440,42.570
0.000,23.620,1002.450,48.250
1.000,25.140,1002.460,42.600
0.000,23.630,1002.450,48.550
1.000,25.130,1002.410,42.600
0.000,23.630,1002.450,48.490
1.000,25.130,1002.450,42.620
0.000,23.620,1002.420,48.530
1.000,25.140,1002.430,42.650
0.000,23.630,1002.420,48.630
1.000,25.130,1002.430,42.660
0.000,23.630,1002.410,48.640
1.000,25.130,1002.430,42.670
0.000,23.630,1002.440,48.420
1.000,25.130,1002.430,42.670
0.000,23.620,1002.450,48.160
1.000,25.130,1002.430,42.680
0.000,23.630,1002.440,48.040
1.000,25.130,1002.420,42.680
0.000,23.630,1002.440,48.040
1.000,25.130,1002.430,42.680
0.000,23.620,1002.420,48.250
1.000,25.130,1002.420,42.680
0.000,23.630,1002.450,48.370
1.000,25.130,1002.420,42.680
0.000,23.630,1002.440,48.810
1.000,25.130,1002.460,42.670
0.000,23.630,1002.450,49.060
1.000,25.130,1002.430,42.670
0.000,23.620,1002.440,48.680
1.000,25.130,1002.450,42.650
0.000,23.630,1002.460,48.310
1.000,25.130,1002.430,42.620
0.000,23.620,1002.480,48.150
1.000,25.120,1002.420,42.600
0.000,23.620,1002.440,48.480
1.000,25.120,1002.420,42.590
0.000,23.630,1002.430,48.700
1.000,25.120,1002.460,42.590
0.000,23.620,1002.430,48.490
1.000,25.120,1002.450,42.590
0.000,23.630,1002.430,48.280
1.000,25.120,1002.440,42.610
0.000,23.620,1002.450,48.260
1.000,25.120,1002.450,42.660
0.000,23.630,1002.460,48.680
1.000,25.120,1002.490,42.730
0.000,23.630,1002.460,48.650
1.000,25.110,1002.450,42.760
0.000,23.630,1002.490,48.750
1.000,25.110,1002.460,42.800
0.000,23.630,1002.460,48.670
1.000,25.110,1002.410,42.830
0.000,23.630,1002.480,48.620
1.000,25.110,1002.430,42.830
0.000,23.630,1002.460,48.560
1.000,25.110,1002.420,42.810
0.000,23.630,1002.460,48.560
1.000,25.110,1002.420,42.790
0.000,23.630,1002.460,48.300
1.000,25.110,1002.400,42.760
0.000,23.630,1002.450,48.160
1.000,25.110,1002.400,42.760
0.000,23.630,1002.420,48.100
1.000,25.100,1002.410,42.760
0.000,23.630,1002.420,48.070
1.000,25.100,1002.390,42.790
0.000,23.630,1002.450,48.240
1.000,25.100,1002.440,42.820
0.000,23.630,1002.440,48.250
1.000,25.100,1002.420,42.830
0.000,23.630,1002.440,48.100
1.000,25.100,1002.420,42.860
0.000,23.630,1002.440,48.220
1.000,25.100,1002.420,42.880
0.000,23.630,1002.440,48.830
1.000,25.100,1002.430,42.900
0.000,23.630,1002.460,49.280
1.000,25.100,1002.440,42.920
0.000,23.630,1002.470,48.980
1.000,25.100,1002.450,42.920
0.000,23.630,1002.450,48.590
1.000,25.100,1002.470,42.930
0.000,23.630,1002.440,48.360
1.000,25.090,1002.430,42.910
0.000,23.640,1002.430,48.250
1.000,25.090,1002.420,42.890
0.000,23.630,1002.430,48.130
1.000,25.090,1002.440,42.880
0.000,23.630,1002.460,48.150
1.000,25.090,1002.440,42.880
0.000,23.630,1002.420,48.130
1.000,25.090,1002.440,42.880
0.000,23.630,1002.420,48.190
1.000,25.080,1002.430,42.880
0.000,23.630,1002.420,48.190
1.000,25.080,1002.430,42.880
0.000,23.630,1002.470,48.310
1.000,25.080,1002.410,42.910
0.000,23.630,1002.440,48.720
1.000,25.080,1002.410,42.910
0.000,23.630,1002.440,49.020
1.000,25.080,1002.440,42.900
0.000,23.630,1002.440,48.580
1.000,25.090,1002.450,42.900
0.000,23.630,1002.440,48.390
1.000,25.080,1002.420,42.880
0.000,23.630,1002.450,48.370
1.000,25.080,1002.440,42.850
0.000,23.630,1002.450,48.270
1.000,25.080,1002.440,42.840
0.000,23.630,1002.440,48.130
1.000,25.080,1002.470,42.830
0.000,23.620,1002.430,48.020
1.000,25.080,1002.460,42.830
0.000,23.620,1002.440,47.960
1.000,25.080,1002.470,42.850
0.000,23.620,1002.430,48.000
1.000,25.080,1002.430,42.910
0.000,23.630,1002.430,48.130
1.000,25.080,1002.450,42.920
0.000,23.630,1002.460,48.340
1.000,25.080,1002.450,42.880
0.000,23.630,1002.480,48.420
1.000,25.070,1002.440,42.850
0.000,23.630,1002.470,48.890
1.000,25.070,1002.430,42.870
0.000,23.630,1002.450,49.130
1.000,25.070,1002.420,42.850
0.000,23.630,1002.470,48.950
1.000,25.070,1002.460,42.870
0.000,23.630,1002.450,48.480
1.000,25.070,1002.460,42.870
0.000,23.630,1002.450,48.480
1.000,25.070,1002.450,42.810
0.000,23.630,1002.460,48.230
1.000,25.060,1002.410,42.790
0.000,23.630,1002.430,48.090
1.000,25.060,1002.420,42.770
0.000,23.630,1002.400,48.050
1.000,25.060,1002.390,42.770
0.000,23.630,1002.400,48.020
1.000,25.060,1002.390,42.780
0.000,23.630,1002.410,47.980
1.000,25.060,1002.390,42.790
0.000,23.620,1002.420,47.940
1.000,25.050,1002.410,42.780
0.000,23.620,1002.410,47.940
1.000,25.060,1002.430,42.770
0.000,23.620,1002.390,48.070
1.000,25.050,1002.400,42.750
0.000,23.620,1002.420,48.210
1.000,25.050,1002.440,42.750
0.000,23.620,1002.440,48.160
1.000,25.050,1002.430,42.730
0.000,23.610,1002.430,48.070
1.000,25.050,1002.430,42.730
0.000,23.620,1002.440,48.110
1.000,25.050,1002.430,42.750
0.000,23.620,1002.420,48.120
1.000,25.050,1002.420,42.760
0.000,23.620,1002.430,48.100
1.000,25.050,1002.410,42.780
0.000,23.620,1002.430,48.060
1.000,25.050,1002.420,42.780
0.000,23.630,1002.420,48.090
1.000,25.050,1002.420,42.780
0.000,23.630,1002.470,48.160
1.000,25.050,1002.440,42.780
0.000,23.630,1002.470,48.160
1.000,25.050,1002.450,42.770
0.000,23.630,1002.470,48.120
1.000,25.050,1002.460,42.760
0.000,23.630,1002.460,48.120
1.000,25.050,1002.460,42.730
0.000,23.630,1002.470,48.070
1.000,25.050,1002.430,42.720
0.000,23.630,1002.450,48.160
1.000,25.050,1002.460,42.710
0.000,23.630,1002.460,48.840
1.000,25.050,1002.440,42.710
0.000,23.630,1002.470,49.010
1.000,25.050,1002.450,42.710
0.000,23.630,1002.460,48.570
1.000,25.050,1002.450,42.700
0.000,23.630,1002.440,48.440
1.000,25.040,1002.450,42.690
0.000,23.630,1002.460,48.260
1.000,25.040,1002.440,42.690
0.000,23.630,1002.440,48.160
1.000,25.040,1002.420,42.700
0.000,23.630,1002.450,48.230
1.000,25.040,1002.440,42.670
0.000,23.630,1002.450,48.280
1.000,25.040,1002.440,42.670
0.000,23.630,1002.450,48.240
1.000,25.040,1002.440,42.670
0.000,23.630,1002.430,48.240
1.000,25.030,1002.430,42.700
0.000,23.630,1002.450,48.210
1.000,25.030,1002.440,42.720
0.000,23.630,1002.450,48.210
1.000,25.030,1002.440,42.730
0.000,23.630,1002.420,48.200
1.000,25.030,1002.450,42.740
0.000,23.630,1002.430,48.190
1.000,25.030,1002.460,42.740
0.000,23.630,1002.460,48.150
1.000,25.030,1002.440,42.740
0.000,23.630,1002.420,48.090
1.000,25.030,1002.420,42.740
0.000,23.640,1002.430,48.060
1.000,25.030,1002.450,42.740
0.000,23.630,1002.450,48.020
1.000,25.020,1002.400,42.730
0.000,23.630,1002.460,48.200
1.000,25.020,1002.440,42.720
0.000,23.630,1002.460,48.120
1.000,25.020,1002.450,42.720
0.000,23.630,1002.410,48.020
1.000,25.020,1002.440,42.710
0.000,23.630,1002.460,48.000
1.000,25.020,1002.440,42.710
0.000,23.630,1002.470,47.950
1.000,25.020,1002.440,42.700
0.000,23.630,1002.430,47.920
1.000,25.020,1002.420,42.670
0.000,23.630,1002.440,47.980
1.000,25.020,1002.430,42.670
0.000,23.630,1002.410,48.080
1.000,25.020,1002.430,42.670
0.000,23.630,1002.440,48.220
1.000,25.020,1002.440,42.700
0.000,23.630,1002.430,48.490
1.000,25.020,1002.430,42.710
0.000,23.630,1002.430,48.490
1.000,25.020,1002.430,42.740
0.000,23.630,1002.440,48.860
1.000,25.010,1002.410,42.780
0.000,23.630,1002.430,49.190
1.000,25.020,1002.410,42.800
0.000,23.630,1002.430,48.870
1.000,25.020,1002.410,42.810
0.000,23.640,1002.440,48.620
1.000,25.020,1002.400,42.870
0.000,23.640,1002.440,48.410
1.000,25.010,1002.400,42.940
0.000,23.630,1002.420,48.200
1.000,25.020,1002.440,42.990
0.000,23.630,1002.400,48.090
1.000,25.010,1002.410,43.010
0.000,23.630,1002.410,48.000
1.000,25.010,1002.430,42.990
0.000,23.630,1002.420,47.990
1.000,25.010,1002.410,42.980
0.000,23.630,1002.430,47.960
1.000,25.020,1002.410,42.970
0.000,23.630,1002.410,48.020
1.000,25.020,1002.410,42.990
0.000,23.630,1002.410,48.220
1.000,25.020,1002.400,42.980
0.000,23.630,1002.420,48.440
1.000,25.020,1002.400,42.980
0.000,23.630,1002.400,48.490
1.000,25.020,1002.430,42.970
0.000,23.640,1002.420,48.620
1.000,25.010,1002.390,42.920
0.000,23.630,1002.410,48.690
1.000,25.020,1002.400,42.910
0.000,23.630,1002.420,48.630
1.000,25.020,1002.440,42.910
0.000,23.630,1002.420,48.630
1.000,25.020,1002.420,42.930
0.000,23.630,1002.430,48.420
